id,ime,maticna_stevilka,obcina,zaposleni,dobicek
7097280000,TOTRA PIPES d.o.o.,7097280000,Ljubljana,20 do 49 zaposlenih,85036
5033373000,TOVARNA KOS IN SRPOV d.o.o.,5033373000,Lovrenc na Pohorju,20 do 49 zaposlenih,120952
1328425000,TOYOTA ADRIA d.o.o.,1328425000,Ljubljana,20 do 49 zaposlenih,2829567
7045697000,TOŠO GRADNJE d.o.o.,7045697000,Maribor,20 do 49 zaposlenih,116352
3700097000,"TP INŽENIRING, d.o.o.",3700097000,Ptuj,20 do 49 zaposlenih,19402
5858054000,"TPJ, d.o.o., Jesenice",5858054000,Jesenice,20 do 49 zaposlenih,468707
7272618000,TPLJ d.o.o.,7272618000,Ljubljana,20 do 49 zaposlenih,426608
3607313000,TPS IMP d.o.o.,3607313000,Kamnik,20 do 49 zaposlenih,620558
5646863000,TRAC d.o.o.,5646863000,Šentjernej,20 do 49 zaposlenih,200019
5750423000,"TRADEWAYS d.o.o., Koper",5750423000,Koper,20 do 49 zaposlenih,354321
6937063000,TRADEXTRANS d.o.o.,6937063000,Ljubljana,20 do 49 zaposlenih,435248
6853714000,TRAMPUŽ TRANSPORT d.o.o.,6853714000,Sežana,20 do 49 zaposlenih,197668
8402272000,TRANS DE-JUS d.o.o.,8402272000,Rogaška Slatina,20 do 49 zaposlenih,156659
5981158000,TRANS FELIX d.o.o.,5981158000,Vrhnika,20 do 49 zaposlenih,-355867
5432995000,"TRANSCAR Novo mesto, d.o.o.",5432995000,Novo mesto,20 do 49 zaposlenih,11223
8027293000,TRANSPARTNER LOGISTICS d.o.o.,8027293000,Celje,20 do 49 zaposlenih,57850
6180663000,TRANSPORT - TTN d.o.o.,6180663000,Ljubljana,20 do 49 zaposlenih,13330
3857786000,TRANSPORT CURK d.o.o.,3857786000,Vipava,20 do 49 zaposlenih,644075
3411800000,TRANSPORT DEBEVC d.o.o.,3411800000,Pivka,20 do 49 zaposlenih,25401
3359174000,"TRANSPORT GREGOR ROJKO, S.P.",3359174000,Gornja Radgona,20 do 49 zaposlenih,58476
2258641000,TRANSPORT MARO AVTO d.o.o.,2258641000,Rače -Fram,20 do 49 zaposlenih,3908
2144441000,"TRANSPORT PODLESNIK, d.o.o.",2144441000,Pesnica,20 do 49 zaposlenih,54728
6579710000,"TRANSPORT PUŠNIK, d.o.o.",6579710000,Slovenske Konjice,20 do 49 zaposlenih,238966
7239211000,TRANSPORT STARIN d.o.o.,7239211000,Domžale,20 do 49 zaposlenih,176206
5297087000,"TRANSPORT-BIRO, d.o.o.",5297087000,Rogaška Slatina,20 do 49 zaposlenih,117265
6297889000,TRANSPORTI ŽIŽEK d.o.o.,6297889000,Črenšovci,20 do 49 zaposlenih,30189
5726093000,TRATNJEK d.o.o.,5726093000,Murska Sobota,20 do 49 zaposlenih,133877
5087619000,TRETJA OSNOVNA ŠOLA SLOVENJ GRADEC,5087619000,Slovenj Gradec,20 do 49 zaposlenih,
2272245000,TREVEN d.o.o.,2272245000,Logatec,20 do 49 zaposlenih,254350
5757282000,TRGOFORT d.o.o.,5757282000,Maribor,20 do 49 zaposlenih,115363
1786814000,TRGOKOM d.o.o.,1786814000,Krško,20 do 49 zaposlenih,129433
3904024000,TRIBING D.O.O.,3904024000,Rogatec,20 do 49 zaposlenih,14529
3439569000,TRIBOTIM d.o.o.,3439569000,Ljubljana,20 do 49 zaposlenih,267575
5924260000,"TRIBUNA KAPITAL, d.o.o.",5924260000,Ljubljana,20 do 49 zaposlenih,69626
6163939000,TRIGLAV MODA d.o.o.,6163939000,Kranj,20 do 49 zaposlenih,-1710
5853915000,"TRIGLAV SKLADI, d.o.o.Oglas",5853915000,Ljubljana,20 do 49 zaposlenih,8668905
8144109000,TRIMATUS d.o.o.,8144109000,Maribor,20 do 49 zaposlenih,6224
1964844000,TRIPLAN d.o.o.,1964844000,Ljubljana,20 do 49 zaposlenih,8503
5722357000,"TRITECH d.o.o., Ljubljana",5722357000,Ljubljana,20 do 49 zaposlenih,42064
5564824000,"TRIVAL elektroizolacije, d.o.o.",5564824000,Kamnik,20 do 49 zaposlenih,9103
1940511000,TRM Filter d.o.o.,1940511000,Ljubljana,20 do 49 zaposlenih,241646
3707393000,TROIA d.o.o.,3707393000,Slovenj Gradec,20 do 49 zaposlenih,121850
5362245000,TRUNKL d.o.o.,5362245000,Slovenske Konjice,20 do 49 zaposlenih,63285
3293432000,TS JAKSETIČ d.o.o.,3293432000,Ilirska Bistrica,20 do 49 zaposlenih,-52622
5454433000,"TSinpo, d.o.o.",5454433000,Ljubljana,20 do 49 zaposlenih,1849
2267489000,TT TRANS d.o.o.,2267489000,Ljubljana,20 do 49 zaposlenih,135184
3532542000,TTN nadgradnje d.o.o.,3532542000,Cerknica,20 do 49 zaposlenih,10007
5468906000,TU-VAL d.o.o.,5468906000,Domžale,20 do 49 zaposlenih,32442
1415123000,TUNING d.o.o.,1415123000,Lenart,20 do 49 zaposlenih,26844
6237304000,TUR d.o.o.,6237304000,Rogaška Slatina,20 do 49 zaposlenih,141166
1622935000,TURIZEM LJUBLJANA,1622935000,Ljubljana,20 do 49 zaposlenih,
1963619000,TURZIS d.o.o.,1963619000,Renče - Vogrsko,20 do 49 zaposlenih,66121
5427576000,TUV SUD Sava d.o.o.,5427576000,Ljubljana,20 do 49 zaposlenih,237472
5687861000,Teknoxgroup Slovenija d.o.o.,5687861000,Grosuplje,20 do 49 zaposlenih,168671
6005381000,"Tekstilna hiša, d.o.o.",6005381000,Ljubljana,20 do 49 zaposlenih,86419
8438340000,Terme Banovci d.o.o.,8438340000,Veržej,20 do 49 zaposlenih,19277
6092365000,Tosidos d.o.o.,6092365000,Ljubljana,20 do 49 zaposlenih,208984
6888500000,TransCAT Adriatic d.o.o.,6888500000,Novo mesto,20 do 49 zaposlenih,74275
6491138000,Transport Slemnik d.o.o.,6491138000,Dravograd,20 do 49 zaposlenih,79741
5985676000,"Triglav Avtoservis, d.o.o.Oglas",5985676000,Ljubljana,20 do 49 zaposlenih,3909
5075076000,"Triglav, Upravljanje nepremičnin, d.o.o.",5075076000,Ljubljana,20 do 49 zaposlenih,1004400
6783945000,UDOVCIC d.o.o.,6783945000,Celje,20 do 49 zaposlenih,29770
5052122000,UGM,5052122000,Maribor,20 do 49 zaposlenih,
5051703000,UI RS,5051703000,Ljubljana,20 do 49 zaposlenih,
5804094000,"UJČIČ d.o.o., Ilirska Bistrica",5804094000,Ilirska Bistrica,20 do 49 zaposlenih,22135
5186757000,UKOMOglas,5186757000,Ljubljana,20 do 49 zaposlenih,
1627015000,UL FPP,1627015000,Piran,20 do 49 zaposlenih,
1627147000,UL FSD,1627147000,Ljubljana,20 do 49 zaposlenih,
8476110000,ULTRAMARIN LAKIRNICA d.o.o.Oglas,8476110000,Ljutomer,20 do 49 zaposlenih,167728
5026407000,UMAR,5026407000,Ljubljana,20 do 49 zaposlenih,
1197819000,UNI&FORMA d.o.o.,1197819000,Trzin,20 do 49 zaposlenih,1363620
5460590000,"UNI-BIRO d.o.o., Ljubljana",5460590000,Ljubljana,20 do 49 zaposlenih,209806
5764769000,UNIDEL d.o.o.,5764769000,Slovenska Bistrica,20 do 49 zaposlenih,120568
5637325000,UNIJA XS d.o.o.,5637325000,Ljubljana,20 do 49 zaposlenih,-112818
1797476000,UNIJA d.o.o.,1797476000,Brezovica,20 do 49 zaposlenih,433843
5412439000,UNIKA TTI d.o.o.,5412439000,Postojna,20 do 49 zaposlenih,112096
3311198000,UNIVERZALNA LOGISTIKA d.o.o.,3311198000,Medvode,20 do 49 zaposlenih,6201
2516268000,UPRAVA ZA PROBACIJO,2516268000,Ljubljana,20 do 49 zaposlenih,
5410304000,UPROM d.o.o.,5410304000,Šentrupert,20 do 49 zaposlenih,59769
3506738000,UPS Adria (S) Ekspres d.o.o.,3506738000,Cerklje na Gorenjskem,20 do 49 zaposlenih,335083
5707714000,UR - NA d.o.o.,5707714000,Prevalje,20 do 49 zaposlenih,13734
5065402000,URAD PREDSEDNIKA REPUBLIKE SLOVENIJE,5065402000,LJUBLJANA,20 do 49 zaposlenih,
5521858000,URAD RS ZA INTELEKTUALNO LASTNINO,5521858000,Ljubljana,20 do 49 zaposlenih,
5875021000,URAD RS ZA PREPREČEVANJE PRANJA DENARJA LJUBLJANA,5875021000,Ljubljana,20 do 49 zaposlenih,
2516250000,URAD ZA OSKRBO IN INTEGRACIJO MIGRANTOV,2516250000,Ljubljana,20 do 49 zaposlenih,
6611907000,"URBANGRAD, d.o.o.",6611907000,Šentjernej,20 do 49 zaposlenih,4316
5237295000,UROŠ ŠKRINJAR S.P.,5237295000,Metlika,20 do 49 zaposlenih,117753
2482860000,URSJV,2482860000,Ljubljana,20 do 49 zaposlenih,
5111986000,USLUGA ŠIŠKA d.o.o. Ljubljana,5111986000,Ljubljana,20 do 49 zaposlenih,395215
3668355000,USOL d.o.o.,3668355000,Lendava,20 do 49 zaposlenih,149247
5679192000,UTRIS d.o.o.,5679192000,Novo mesto,20 do 49 zaposlenih,139726
5033284000,"Uradni list Republike Slovenije, d.o.o.",5033284000,Ljubljana,20 do 49 zaposlenih,99700
5334420000,Uzin Utz Slovenija d.o.o.,5334420000,Ljubljana,20 do 49 zaposlenih,362065
5633826000,V & M CO. d.o.o. Ljubljana,5633826000,Ljubljana,20 do 49 zaposlenih,30528
5687888000,V CONSTRUCT d.o.o.,5687888000,Ljubljana,20 do 49 zaposlenih,-6804
6616470000,V3 d.o.o.,6616470000,Ljubljana,20 do 49 zaposlenih,536731
5997135000,VALICON d.o.o.,5997135000,Ljubljana,20 do 49 zaposlenih,4869
1013319000,VALTER MALOVEC S.P.,1013319000,Divača,20 do 49 zaposlenih,176408
1636740000,VAMAR d.o.o.,1636740000,Maribor,20 do 49 zaposlenih,75970
6148638000,VANDER HOTEL d.o.o.,6148638000,Ljubljana,20 do 49 zaposlenih,175377
2315955000,VARGRAD d.o.o.,2315955000,Maribor,20 do 49 zaposlenih,101906
2214989000,VARIO 9 d.o.o.,2214989000,Koper,20 do 49 zaposlenih,24990
5709202000,VARMIG d.o.o. Koper,5709202000,Koper,20 do 49 zaposlenih,126209
5694493000,VARMONT d.o.o.,5694493000,Nova Gorica,20 do 49 zaposlenih,71332
6115012000,"VARNOST KRANJ, d.o.o.",6115012000,Kranj,20 do 49 zaposlenih,14275
5110742000,VARSTVENO DELOVNI CENTER INCE,5110742000,Mengeš,20 do 49 zaposlenih,
5855012000,VARUH ČLOVEKOVIH PRAVIC LJUBLJANA,5855012000,Ljubljana,20 do 49 zaposlenih,
6538444000,VARVAR d.o.o.,6538444000,Radenci,20 do 49 zaposlenih,24673
5453186000,VASCO d.o.o.,5453186000,Šenčur,20 do 49 zaposlenih,1990424
5827370000,VATA d.o.o.,5827370000,Miren -Kos tanjevica,20 do 49 zaposlenih,16942
6517676000,VBH GRADNJE d.o.o.,6517676000,Vrhnika,20 do 49 zaposlenih,126032
6539114000,VBT d.o.o.,6539114000,Mengeš,20 do 49 zaposlenih,86383
8094730000,VD TRANSPORT D.O.O.,8094730000,Radovljica,20 do 49 zaposlenih,10727
2210665000,VDC Ajdovščina-Vipava,2210665000,Vipava,20 do 49 zaposlenih,
1483366000,VDC KRŠKO-LESKOVEC,1483366000,Krško,20 do 49 zaposlenih,
1673939000,VDC Koper,1673939000,Koper,20 do 49 zaposlenih,
1491407000,VDC MURSKA SOBOTA,1491407000,Murska Sobota,20 do 49 zaposlenih,
1821474000,VDC SAŠA,1821474000,Velenje,20 do 49 zaposlenih,
1614452000,VDC TOLMIN,1614452000,Tolmin,20 do 49 zaposlenih,
2025949000,VDC VI,2025949000,Idrija,20 do 49 zaposlenih,
1781740000,VDC ŠENTJUR,1781740000,Šentjur,20 do 49 zaposlenih,
2295628000,VEHERE d.o.o.,2295628000,Maribor,20 do 49 zaposlenih,54734
1422669000,VEIT TEAM d.o.o.,1422669000,Domžale,20 do 49 zaposlenih,21709
5105706000,"VELO d.d., Ljubljana",5105706000,Ljubljana,20 do 49 zaposlenih,146791
5725127000,VELTRAG d.o.o.,5725127000,Prebold,20 do 49 zaposlenih,57802
3456218000,VEMAR d.o.o.,3456218000,Koper,20 do 49 zaposlenih,143821
5070013000,"VEMIMONT MIRAN VERDEL, S.P.",5070013000,Laško,20 do 49 zaposlenih,168256
5838088000,"VENERA SHOP, d.o.o.",5838088000,Jezersko,20 do 49 zaposlenih,24618
5343739000,VEPLAS MEDIA d.o.o.,5343739000,Velenje,20 do 49 zaposlenih,180498
7109598000,VERACE d.o.o.,7109598000,Kanal,20 do 49 zaposlenih,-118123
1873601000,"VERIGA K.F., d.o.o.",1873601000,Radovljica,20 do 49 zaposlenih,748031
2270307000,"VERITECH, d.o.o.",2270307000,Ptuj,20 do 49 zaposlenih,44003
1636464000,VERTIKALA-X d.o.o.,1636464000,Ravne na Koroškem,20 do 49 zaposlenih,157617
5294451000,VESMETAL VESEL ANTON S.P.,5294451000,Ribnica,20 do 49 zaposlenih,82561
5150426000,VETERINARSKA POSTAJA ŠMARJE PRI JELŠAH d.o.o.,5150426000,Šmarje pri Jelšah,20 do 49 zaposlenih,68255
1581945000,VETO d.o.o.,1581945000,Ljubljana,20 do 49 zaposlenih,345454
7269170000,VG5 Konstrukt d.o.o.,7269170000,Ljubljana,20 do 49 zaposlenih,46717
2238756000,VG5 d.o.o.,2238756000,Ljubljana,20 do 49 zaposlenih,1577819
5142407000,"VGP Novo mesto, d.d.",5142407000,Novo mesto,20 do 49 zaposlenih,276229
2169975000,VI-JA d.o.o.,2169975000,Žalec,20 do 49 zaposlenih,181137
6697569000,VIATOR&VEKTOR - TEHNIKA d.o.o.,6697569000,Ljubljana,20 do 49 zaposlenih,138887
1261819000,VIBEKS d.o.o.,1261819000,Ajdovščina,20 do 49 zaposlenih,8205
5727987000,VIBOR d.o.o.,5727987000,Ljubljana,20 do 49 zaposlenih,47022
2062259000,VICTUS d.o.o.,2062259000,Maribor,20 do 49 zaposlenih,40885
6969348000,VIDAVI SOLUTION d.o.o,6969348000,Žalec,20 do 49 zaposlenih,162642
5609488000,VIIG d.o.o.,5609488000,Krško,20 do 49 zaposlenih,859696
2337002000,VILA AS d.o.o.,2337002000,Ljubljana,20 do 49 zaposlenih,126668
1828894000,VILPLAST d.o.o.,1828894000,Divača,20 do 49 zaposlenih,83703
1923021000,VIMOSA d.o.o.,1923021000,Velenje,20 do 49 zaposlenih,109955
5244013000,VINAKRAS z.o.o. Sežana,5244013000,Sežana,20 do 49 zaposlenih,22115
1685996000,VIRDIS d.o.o.,1685996000,Hrpelje  -Kozina,20 do 49 zaposlenih,26025
2040964000,"VIRNEK, d.o.o.",2040964000,Šoštanj,20 do 49 zaposlenih,405810
6516254000,VIRO STROJI d.o.o.,6516254000,Logatec,20 do 49 zaposlenih,47168
2029529000,"VIRS, d.o.o.Oglas",2029529000,Lendava,20 do 49 zaposlenih,617777
6539688000,VIS - BAU d.o.o.,6539688000,Šoštanj,20 do 49 zaposlenih,50858
7237430000,VISCARS KDSL d.o.o.,7237430000,Maribor,20 do 49 zaposlenih,24061
5886953000,VISTEAM Črnomelj d.o.o.,5886953000,Črnomelj,20 do 49 zaposlenih,348795
5092094000,"VITAL MESTINJE, d.o.o.",5092094000,Šmarje pri Jelšah,20 do 49 zaposlenih,-82800
5495792000,VITAL d.o.o.Oglas,5495792000,Kidričevo,20 do 49 zaposlenih,38186
5747309000,VIVA d.o.o.,5747309000,Renče - Vogrsko,20 do 49 zaposlenih,-160146
5087961000,VIZ III. OŠ Rogaška Slatina,5087961000,Rogaška Slatina,20 do 49 zaposlenih,
5050162000,VIZ Smlednik,5050162000,Medvode,20 do 49 zaposlenih,
2148897000,VIZIJA GOSTINSTVO d.o.o.,2148897000,Ljubljana,20 do 49 zaposlenih,443747
5840503000,VIŠJE DELOVNO IN SOCIALNO SODIŠČE,5840503000,Ljubljana,20 do 49 zaposlenih,
5111773000,VIŠJE SODIŠČE V CELJU,5111773000,Celje,20 do 49 zaposlenih,
5105340000,VIŠJE SODIŠČE V KOPRU,5105340000,Koper,20 do 49 zaposlenih,
5186765000,VLADA REPUBLIKE SLOVENIJE SLUŽBA ZA ZAKONODAJO,5186765000,Ljubljana,20 do 49 zaposlenih,
3809897000,VLJORA d.o.o.,3809897000,Celje,20 do 49 zaposlenih,4484
6256333000,VOC Ekologija d.o.o.,6256333000,Šentjur,20 do 49 zaposlenih,5810124
7041144000,VORIO d.o.o.,7041144000,Šmarje pri Jelšah,20 do 49 zaposlenih,35371
5449626000,VOVKO d.o.o.,5449626000,Ljubljana,20 do 49 zaposlenih,39841
5732581000,"VPD, Bled, d.o.o.",5732581000,Bled,20 do 49 zaposlenih,28212
7158211000,VPK PRO d.o.o.,7158211000,Ljubljana,20 do 49 zaposlenih,12897
8382182000,VPM storitve in vzdrževanje d.o.o.,8382182000,Krško,20 do 49 zaposlenih,56125
5513777000,"VRATA DERŽIČ, DERŽIČ RUDOLF S.P.",5513777000,Brežice,20 do 49 zaposlenih,157810
5480205000,VRBA d.o.o.,5480205000,Kranj,20 do 49 zaposlenih,33984
3363970000,VRC d.o.o.,3363970000,Vipava,20 do 49 zaposlenih,1381012
5050936000,VRTEC HRASTNIK,5050936000,Hrastnik,20 do 49 zaposlenih,
3792480000,VRTEC ILIRSKA BISTRICA,3792480000,Ilirska Bistrica,20 do 49 zaposlenih,
5051193000,VRTEC LJUTOMER,5051193000,Ljutomer,20 do 49 zaposlenih,
5055415000,VRTEC MORNARČEK PIRAN - SCUOLA DELL' INFANZIA MORNARČEK PIRANO,5055415000,Piran,20 do 49 zaposlenih,
5050901000,VRTEC RADENCI - RADENSKI MEHURČKI,5050901000,Radenci,20 do 49 zaposlenih,
5269792000,VRTEC TOLMIN,5269792000,Tolmin,20 do 49 zaposlenih,
5698227000,VRTKO d.o.o. Ljubljana,5698227000,Ljubljana,20 do 49 zaposlenih,151821
7087560000,VUMA d.o.o.,7087560000,Maribor,20 do 49 zaposlenih,3699
7058837000,VVK d.o.o.,7058837000,Piran,20 do 49 zaposlenih,-224891
5049873000,VZGOJNI ZAVOD KRANJ,5049873000,Kranj,20 do 49 zaposlenih,
6265677000,"Valtom, Tomislav Vešligaj s.p.",6265677000,Rogatec,20 do 49 zaposlenih,26823
7106009000,Veolia Industries GSL d.o.o.,7106009000,Ljubljana,20 do 49 zaposlenih,101149
3915514000,Vesna Čančar s.p.,3915514000,Postojna,20 do 49 zaposlenih,29900
2333988000,Visionect d.o.o.,2333988000,Ljubljana,20 do 49 zaposlenih,307285
3356884000,Vrtec Škratek Svit Vodice,3356884000,Vodice,20 do 49 zaposlenih,
5294827000,WEBER d.o.o.,5294827000,Škofja Loka,20 do 49 zaposlenih,207136
7181388000,WELD SERVICE d.o.o.,7181388000,Domžale,20 do 49 zaposlenih,187065
5566606000,WEST TRANSPORT d.o.o.,5566606000,Črnomelj,20 do 49 zaposlenih,56520
1491415000,WIRE d.o.o.,1491415000,Maribor,20 do 49 zaposlenih,823920
8348391000,WOOD TECH d.o.o.,8348391000,Sežana,20 do 49 zaposlenih,-166443
8257922000,WORKING SERVICE d.o.o.,8257922000,Ljubljana,20 do 49 zaposlenih,3281
5354340000,WRAVOR d.o.o.,5354340000,Zreče,20 do 49 zaposlenih,68981
6851045000,WSL Refrigeration d.o.o.,6851045000,Ljubljana,20 do 49 zaposlenih,625336
6651518000,Waldorfska šola Maribor,6651518000,Maribor,20 do 49 zaposlenih,
1686194000,X - ADENA d.o.o.,1686194000,Črnomelj,20 do 49 zaposlenih,55667
5033152000,"XELLA porobeton SI, d.o.o.",5033152000,Zagorje ob Savi,20 do 49 zaposlenih,1182112
1732544000,"XENA, d.o.o.",1732544000,Šentjur,20 do 49 zaposlenih,5568
5322537000,"XENON FORTE, d.o.o.",5322537000,Ljubljana,20 do 49 zaposlenih,19649
1414305000,XI HU d.o.o.,1414305000,Velenje,20 do 49 zaposlenih,46209
8047545000,Yildiz Entegre Adria d.o.o.,8047545000,Dravograd,20 do 49 zaposlenih,-2426974
1581155000,"ZADRAŽNIK TRANSPORT, d.o.o.",1581155000,Mozirje,20 do 49 zaposlenih,230279
5549604000,ZAGOŽEN d.o.o.,5549604000,Žalec,20 do 49 zaposlenih,822442
5436800000,ZAJC TRANSPORT d.o.o.,5436800000,Medvode,20 do 49 zaposlenih,21456
5052041000,ZAL,5052041000,Ljubljana,20 do 49 zaposlenih,
1775995000,ZALETELJ d.o.o.,1775995000,Mengeš,20 do 49 zaposlenih,76302
5308097000,ZALOKER & ZALOKER d.o.o.,5308097000,Ljubljana,20 do 49 zaposlenih,243066
1922980000,ZALOŽBA FORUM MEDIA d.o.o.Oglas,1922980000,Maribor,20 do 49 zaposlenih,187014
5539978000,"ZALOŽBA ROKUS KLETT, d.o.o.",5539978000,Ljubljana,20 do 49 zaposlenih,844197
6393454000,ZAMA d.o.o.,6393454000,Trebnje,20 do 49 zaposlenih,185287
8250472000,ZAPOSLOVANJE PANOVIS d.o.o.,8250472000,Kranj,20 do 49 zaposlenih,1487
3833062000,ZASEBNI VRTEC SONČEK d.o.o.,3833062000,Kamnik,20 do 49 zaposlenih,45492
3410927000,ZASEBNI VRTEC ZARJA d.o.o.,3410927000,Kamnik,20 do 49 zaposlenih,65529
5799791000,ZAVAS d.o.o.Oglas,5799791000,Trzin,20 do 49 zaposlenih,218520
2124912000,ZAVOD DETEL,2124912000,Maribor,20 do 49 zaposlenih,
3639789000,ZAVOD DETEL MURSKA SOBOTA,3639789000,Murska Sobota,20 do 49 zaposlenih,
2270161000,"ZAVOD KEKEC, Maribor",2270161000,Maribor,20 do 49 zaposlenih,
1194488000,ZAVOD PELIKAN - KARITAS,1194488000,Ljubljana,20 do 49 zaposlenih,
2147912000,ZAVOD SV. MARTINA,2147912000,Bohinj,20 do 49 zaposlenih,
1786199000,ZAVOD SV. TEREZIJE,1786199000,Dobrepolje,20 do 49 zaposlenih,
2029014000,ZAVOD USMILJENK,2029014000,Mengeš,20 do 49 zaposlenih,
5537711000,ZAVOD ZA GASILNO IN REŠEVALNO SLUŽBO SEŽANA,5537711000,Sežana,20 do 49 zaposlenih,
2062348000,ZAVOD ZA KULTURO BLED,2062348000,Bled,20 do 49 zaposlenih,
5051223000,ZAVOD ZA VZGOJO IN IZOBRAŽEVANJE LOGATEC Logatec,5051223000,Logatec,20 do 49 zaposlenih,
1488783000,ZAVOD ZA ŠPORT KRANJ,1488783000,Kranj,20 do 49 zaposlenih,
5052289000,"ZAVOD ZNANJE POSTOJNA, javni zavod",5052289000,Postojna,20 do 49 zaposlenih,
1305832000,ZAVOD ŠTIP,1305832000,Sežana,20 do 49 zaposlenih,
2146614000,ZAVOD ŽUPNIJE TRNOVO - KARITAS,2146614000,Ljubljana,20 do 49 zaposlenih,
5880742000,ZAŠČITA PTUJ d.o.o.,5880742000,Ptuj,20 do 49 zaposlenih,338040
6182682000,ZC Zarja 2,6182682000,Ljubljana,20 do 49 zaposlenih,
5063086000,ZD Hrastnik,5063086000,Hrastnik,20 do 49 zaposlenih,
5683106000,ZD Radeče,5683106000,Radeče,20 do 49 zaposlenih,
5572681000,ZDRAVNIŠKA ZBORNICA SLOVENIJE LJUBLJANA,5572681000,Ljubljana,20 do 49 zaposlenih,
5054885000,ZDRAVSTVENI DOM DRAVOGRAD,5054885000,Dravograd,20 do 49 zaposlenih,
5648050000,ZDRUŽENJE SLOVENSKA FILANTROPIJA,5648050000,Ljubljana,20 do 49 zaposlenih,
3307620000,ZDTT d.o.o. - v stečaju,3307620000,Ljubljana,20 do 49 zaposlenih,-614413
6006027000,ZEL-EN d.o.o.,6006027000,Krško,20 do 49 zaposlenih,-48885
2297795000,ZEMANTA d.o.o.,2297795000,Ljubljana,20 do 49 zaposlenih,141716
7141505000,ZENOM d.o.o.,7141505000,Nazarje,20 do 49 zaposlenih,39191
2323362000,ZEUS DAVKI IN RAČUNOVODSTVO d.o.o.,2323362000,Ljubljana,20 do 49 zaposlenih,85002
5951062000,ZLATARSTVO MOČNIK d.o.o.,5951062000,Ljubljana,20 do 49 zaposlenih,37039
5102049000,"ZLATI GRIČ, d.o.o.",5102049000,Slovenske Konjice,20 do 49 zaposlenih,-84710
5947472000,ZOLLERN Ravne d.o.o.,5947472000,Ravne na Koroškem,20 do 49 zaposlenih,
5348919000,ZOMI d.o.o.,5348919000,Trebnje,20 do 49 zaposlenih,381969
1917722000,"ZOTTEL TRADE, d.o.o.",1917722000,Žalec,20 do 49 zaposlenih,213236
1254405000,ZPO Celje d.o.o.,1254405000,Celje,20 do 49 zaposlenih,65026
1331264000,ZPTM BREŽICE,1331264000,Brežice,20 do 49 zaposlenih,
5509521000,ZRNO d.o.o.Oglas,5509521000,Krško,20 do 49 zaposlenih,602433
5844975000,ZRS Bistra Ptuj,5844975000,Ptuj,20 do 49 zaposlenih,
2154170000,"ZS Svetovanje, d.o.o.",2154170000,Maribor,20 do 49 zaposlenih,18766
2160862000,ZUMIKS TRANS d.o.o.,2160862000,Ljubljana,20 do 49 zaposlenih,294683
2062321000,ZUUM d.o.o.,2062321000,Kranj,20 do 49 zaposlenih,240791
5147794000,ZVEZA DRUŠTEV SLEPIH IN SLABOVIDNIH SLOVENIJE,5147794000,Ljubljana,20 do 49 zaposlenih,
2245850000,ZVEZDA SPT d.o.o.,2245850000,Kranj,20 do 49 zaposlenih,7795
3512410000,ZVEZDA TURIZEM d.o.o.,3512410000,Murska Sobota,20 do 49 zaposlenih,36465
5366569000,ZZI d.o.o.,5366569000,Ljubljana,20 do 49 zaposlenih,341770
5164117000,ZZRS,5164117000,Ljubljana,20 do 49 zaposlenih,
2159465000,Zaposlitveni center JADRO d.o.o.,2159465000,Maribor,20 do 49 zaposlenih,35176
5108764000,Zasavske lekarne Trbovlje,5108764000,Trbovlje,20 do 49 zaposlenih,
5662206000,Zavod Dom Marije in Marte,5662206000,Logatec,20 do 49 zaposlenih,
2143526000,Zavod Ivana Cankarja VrhnikaOglas,2143526000,Vrhnika,20 do 49 zaposlenih,
6952992000,Zavod Kočevsko,6952992000,Kočevje,20 do 49 zaposlenih,
5283230000,Zavod Novo mesto,5283230000,Novo mesto,20 do 49 zaposlenih,
8304351000,Zavod Pravica so. p.,8304351000,Turnišče,20 do 49 zaposlenih,
5967481000,Zavod Salesianum,5967481000,Ljubljana,20 do 49 zaposlenih,
1824317000,Zavod Sv. Rafaela Vransko,1824317000,Vransko,20 do 49 zaposlenih,
1870998000,Zavod za šport Koper,1870998000,Koper,20 do 49 zaposlenih,
3577970000,ZŠ RS Planica,3577970000,Ljubljana,20 do 49 zaposlenih,
3906671000,eŠola d.o.o.,3906671000,Tržič,20 do 49 zaposlenih,996208
3277062000,genEplanet d.o.o.,3277062000,Ljubljana,20 do 49 zaposlenih,443210
5477166000,iOTC d.o.o.,5477166000,Kranj,20 do 49 zaposlenih,51570
1277162000,iPLUS d.o.o.,1277162000,Škofja Loka,20 do 49 zaposlenih,588729
5700272000,iSYSTEM Labs d.o.o.,5700272000,Trzin,20 do 49 zaposlenih,1729738
5791685000,msg life odateam d.o.o.,5791685000,Maribor,20 do 49 zaposlenih,-428769
1446908000,sanofi-aventis d.o.o.,1446908000,Ljubljana,20 do 49 zaposlenih,145000
6864279000,smartMELAMINE d.o.o.,6864279000,Kočevje,20 do 49 zaposlenih,-1811382
2268337000,ČAZIMOSKI d.o.o.,2268337000,Sežana,20 do 49 zaposlenih,1825
2047551000,ČEBUL TRANSPORT d.o.o.,2047551000,Komenda,20 do 49 zaposlenih,150706
5072492000,ČESALNICE LJUBLJANA d.d.,5072492000,Ljubljana,20 do 49 zaposlenih,178715
5413915000,"ČETISK, d.o.o.",5413915000,Celje,20 do 49 zaposlenih,113029
